text,Author,Author_num
"['silence.\n', '\n', 'The', 'undertaker,', 'who', 'had', 'just', 'put', 'up', 'the', 'shutters', 'of', 'his', 'shop,', 'was\n', 'making', 'some', 'entries', 'in', 'his', 'day-book', 'by', 'the', 'light', 'of']",CharlesDickens,0
"['and\n', 'shiny,', 'with', ""pa'm-trees"", 'leaning', 'over', 'it', 'asleep,', 'and', 'their', 'shadders', 'in', 'the\n', 'water', 'just', 'as', 'soft', 'and', 'delicate', 'as', 'ever', 'you', 'see.', 'I', 'never']",MarkTwain,1
"['man', 'was', 'crouching,', 'mechanically,\n', 'over', 'the', 'empty', 'stove.', '', 'An', 'old', 'woman,', 'too,', 'had', 'drawn', 'a', 'low', 'stool', 'to', 'the\n', 'cold', 'hearth,', 'and', 'was', 'sitting']",CharlesDickens,0
"['old', 'gentlemen\n', 'walk', 'about', 'the', 'streets', 'any', 'hour', 'in', 'the', 'day.', '', 'Sometimes', 'he', 'stopped', 'at\n', 'the', 'fire-place,', 'and', 'sometimes', 'at', 'the', 'door,', 'making', 'believe']",CharlesDickens,0
"['before,', 'had', 'returned,', 'and', 'was', 'now', 'surveying', 'him', 'most', 'earnestly', 'from', 'the\n', 'opposite', 'side', 'of', 'the', 'way.', '', 'He', 'took', 'little', 'heed', 'of', 'this', 'at']",CharlesDickens,0
"['Then', 'we', 'see', 'him', 'begin', 'to', 'inch', 'along', 'again', 'toward\n', 'the', ""professor's"", 'feet', 'where', 'the', 'steering-buttons', 'was.', 'Well,', 'he', 'got', 'there\n', 'all', 'safe,', 'and', 'was']",MarkTwain,1
"['look', 'from', 'Mr.\n', 'Limbkins.', '', 'The', 'board', 'then', 'proceeded', 'to', 'converse', 'among', 'themselves', 'for', 'a\n', 'few', 'minutes,', 'but', 'in', 'so', 'low', 'a', 'tone,', 'that', 'the']",CharlesDickens,0
"['was', 'a', 'rattler,\n', 'that', 'caravan,', 'and', 'a', 'most', 'bully', 'sight', 'to', 'look', 'at', 'next', 'morning', 'when', 'the\n', 'sun', 'come', 'a-streaming', 'across', 'the', 'desert', 'and', 'flung']",MarkTwain,1
"[""ain't"", 'any', 'good', 'to', 'them.', 'I', 'knowed', 'a\n', 'camel', 'had', 'been', 'along,', 'because', 'I', 'seen', 'his', 'track.', 'I', 'knowed', 'he', 'was', 'lame', 'in\n', 'his', 'off']",MarkTwain,1
"[""ma'am,'"", 'was', 'the', 'reply.', '', 'I', 'only', 'hope', ""this'll"", 'teach\n', 'master', 'not', 'to', 'have', 'any', 'more', 'of', 'these', 'dreadful', 'creatures,', 'that', 'are', 'born\n', 'to', 'be']",CharlesDickens,0
"['Saffron', 'Hill', 'the', 'Great:', 'along', 'which', 'the', 'Dodger', 'scudded', 'at', 'a', 'rapid', 'pace,\n', 'directing', 'Oliver', 'to', 'follow', 'close', 'at', 'his', 'heels.\n', '\n', 'Although', 'Oliver', 'had']",CharlesDickens,0
"['white', 'waistcoat', 'was', 'standing', 'at', 'the', 'gate', 'with\n', 'his', 'hands', 'behind', 'him,', 'after', 'having', 'delivered', 'himself', 'of', 'some', 'profound\n', 'sentiments', 'in', 'the', 'board-room.', '', 'Having']",CharlesDickens,0
"['hand', 'in', 'a\n', 'dignified,', 'but', 'placid', 'manner.\n', '\n', ""'I"", 'think', 'you', ""will,'"", 'said', 'Mrs.', 'Mann,', 'who', 'had', 'noticed', 'the', 'tone', 'of', 'the\n', 'refusal,', 'and', 'the']",CharlesDickens,0
"['his', 'pen,', 'and', 'looked', 'from', 'Oliver', 'to\n', 'Mr.', 'Limbkins;', 'who', 'attempted', 'to', 'take', 'snuff', 'with', 'a', 'cheerful', 'and\n', 'unconcerned', 'aspect.\n', '\n', ""'My"", ""boy!'"", 'said', 'the']",CharlesDickens,0
"['and', 'in', 'a', 'precious', 'little', 'while\n', 'it', 'was', ""'most"", 'too', 'moderate.', 'We', 'was', 'close', 'down', 'now,', 'and', 'just', 'blistering!\n', '\n', 'We', 'settled', 'down', 'to', 'within']",MarkTwain,1
"['it,', 'long', 'and', 'earnestly.', 'At', 'length', 'he', 'put\n', 'it', 'down,', 'as', 'if', 'despairing', 'of', 'success;', 'and,', 'leaning', 'back', 'in', 'his', 'chair,\n', 'muttered:\n', '\n', ""'What"", 'a']",CharlesDickens,0
"['did', 'you', 'see', 'him?ï¿½\n', '\n', 'ï¿½I', ""hain't"", 'seen', 'him', 'at', 'all,ï¿½', 'the', 'man', 'says.\n', '\n', ""ï¿½Hain't"", 'seen', 'him', 'at', 'all?', 'How', 'can', 'you', 'describe', 'him']",MarkTwain,1
"['it', 'was', 'awful', 'still,', 'and', 'I', 'reckon', 'a', 'person', 'could', ""'a'"", 'counted', 'four\n', 'thousand', 'before', 'the', 'next', 'flash', 'come.', 'When', 'it', 'come', 'I', 'see', 'Jim']",MarkTwain,1
"['to', 'be', 'his', 'friend;', 'so,', 'between', 'these', 'three', 'on', 'one', 'side,', 'and\n', 'a', 'glut', 'of', 'funerals', 'on', 'the', 'other,', 'Oliver', 'was', 'not', 'altogether', 'as\n', 'comfortable']",CharlesDickens,0
"['you', 'know.', '', 'Send', 'me', 'a', 'large', 'cloak:', 'a', 'good', 'warm', 'one:', 'for', 'it', 'is\n', 'bitter', 'cold.', '', 'We', 'should', 'have', 'cake', 'and', 'wine,', 'too,']",CharlesDickens,0
"['These\n', 'civilities', 'would', 'probably', 'be', 'extended', 'much', 'farther,', 'but', 'for', 'a', 'liberal\n', 'exercise', 'of', 'the', ""Jew's"", 'toasting-fork', 'on', 'the', 'heads', 'and', 'shoulders', 'of', 'the\n', 'affectionate']",CharlesDickens,0
"['himself', 'more\n', 'than', 'ordinarily', 'well--in', 'his', 'pocket.', ""'A"", 'clean', ""shirt,'"", 'thought', 'Oliver,\n', ""'is"", 'a', 'very', 'comfortable', 'thing;', 'and', 'so', 'are', 'two', 'pairs', 'of', 'darned', 'stockings;\n']",CharlesDickens,0
"['knows', 'it,', 'Mars\n', 'Tom.ï¿½\n', '\n', 'ï¿½I', ""don't"", 'know', 'nothing', 'of', 'the', 'kind.', 'There', 'used', 'to', 'be', 'forty', 'thousand\n', 'million', 'people', 'that', 'seen', 'the', 'sun', 'move']",MarkTwain,1
"['he', 'would', 'sit', 'up', 'that', 'night', 'till', 'the\n', 'town', 'was', 'still', 'and', 'dark,', 'and', 'then', 'he', 'would', 'sneak', 'there', 'and', 'get', 'it', 'out\n', 'and', 'bury']",MarkTwain,1
"['everything', 'that', 'happens,', 'no', 'matter', 'whether--ï¿½\n', '\n', 'But', 'Jim', 'was', 'asleep.', 'Tom', 'looked', 'kind', 'of', 'ashamed,', 'because', 'you', 'know', 'a\n', 'person', 'always', 'feels', 'bad', 'when']",MarkTwain,1
"['creep', 'along!', 'We', 'swooped', 'down', 'now,\n', 'all', 'of', 'a', 'sudden,', 'and', 'stopped', 'about', 'a', 'hundred', 'yards', 'over', 'their', 'heads.\n', '\n', 'The', 'men', 'all', 'set', 'up']",MarkTwain,1
"['in', 'the', 'corner', 'by', 'the', 'door.', 'Bring', 'it', 'here;\n', 'and', ""I'll"", 'give', 'you', 'a', 'basin', 'to', 'wash', 'in,', 'my', ""dear.'\n"", '\n', 'Oliver', 'got', 'up;', 'walked']",CharlesDickens,0
"['THE', 'TREASURE-HILL\n', '\n', 'TOM', 'said', 'it', 'happened', 'like', 'this.\n', '\n', 'A', 'dervish', 'was', 'stumping', 'it', 'along', 'through', 'the', 'Desert,', 'on', 'foot,', 'one', 'blazing\n', 'hot', 'day,']",MarkTwain,1
"['behind', 'them.\n', '\n', ""'Now,"", ""then!'"", 'cried', 'a', 'voice', 'from', 'below,', 'in', 'reply', 'to', 'a', 'whistle', 'from', 'the\n', 'Dodger.\n', '\n', ""'Plummy"", 'and', ""slam!'"", 'was', 'the', 'reply.\n']",CharlesDickens,0
"['hurry', 'and', 'fuss', 'got', 'kind', 'of', 'soothed\n', 'down', 'in', 'us,', 'and', 'the', 'more', 'happier', 'and', 'contented', 'and', 'satisfied', 'we', 'got', 'to\n', 'feeling,', 'and', 'the', 'more']",MarkTwain,1
"['on', 'to', 'his', 'troubles', 'again,', 'and', 'mourned', 'and', 'grumbled\n', 'about', 'the', 'way', 'he', 'was', 'treated,', 'and', ""couldn't"", 'seem', 'to', 'git', 'over', 'it,', 'and\n', 'especially', ""people's""]",MarkTwain,1
"['the', 'sequel', 'whether', 'the', 'white', 'waistcoated\n', 'gentleman', 'was', 'right', 'or', 'not,', 'I', 'should', 'perhaps', 'mar', 'the', 'interest', 'of', 'this\n', 'narrative', '(supposing', 'it', 'to', 'possess', 'any']",CharlesDickens,0
"['twelve', 'the\n', 'difference', ""didn't"", 'amount', 'to', 'nothing.', 'So', 'Tom', 'said', 'London', 'was', 'right', 'north\n', 'of', 'us', 'or', 'right', 'south', 'of', 'us,', 'one', 'or', ""t'other,"", 'and']",MarkTwain,1
"['them', 'licking', 'their', 'sore\n', 'places', 'and', 'the', 'others', 'looking', 'up', 'at', 'us', 'and', 'seemed', 'to', 'be', 'kind', 'of', 'inviting\n', 'us', 'to', 'come', 'down', 'and', 'have']",MarkTwain,1
"['and', 'down', 'there', 'I', 'see', 'somebody', 'a-swinging', 'in', 'the', 'wind', 'on\n', 'the', 'ladder,', 'and', 'it', 'was', 'Tom!\n', '\n', 'ï¿½Come', 'up!ï¿½', 'I', 'shouts;', 'ï¿½come', 'up,', 'Tom!ï¿½\n']",MarkTwain,1
"['we', 'would', 'drop', 'down\n', 'into', 'the', 'lion', 'market', 'and', 'see', 'how', 'we', 'could', 'make', 'out', 'there.\n', '\n', 'We', 'hauled', 'in', 'the', 'ladder', 'and', 'dropped', 'down']",MarkTwain,1
"['and', 'they', 'learn', 'it\n', 'quicker', 'than', 'any', 'other', 'cretur,', 'too.', ""They've"", 'been', 'learnt', 'to', 'haul', 'little\n', 'carriages', 'in', 'harness,', 'and', 'go', 'this', 'way', 'and', 'that']",MarkTwain,1
"['woman,', 'nodding', 'her', 'head', 'in', 'the\n', 'direction', 'of', 'the', 'corpse;', 'and', 'speaking', 'with', 'an', 'idiotic', 'leer,', 'more\n', 'ghastly', 'than', 'even', 'the', 'presence', 'of', 'death', 'in']",CharlesDickens,0
"['the', 'wearer', 'had', 'not', 'had', 'a\n', 'knack', 'of', 'every', 'now', 'and', 'then', 'giving', 'his', 'head', 'a', 'sudden', 'twitch,', 'which\n', 'brought', 'it', 'back', 'to', 'its', 'old']",CharlesDickens,0
"['on', 'yet,', 'but', 'the', 'packs', 'had', 'busted', 'or', 'rotted', 'and', 'spilt', 'the\n', 'freight', 'out', 'on', 'the', 'ground.', 'We', ""didn't"", 'reckon', 'the', 'swords', 'was', 'any', 'good']",MarkTwain,1
"['Mr.', 'Bumble', 'shook', 'his\n', 'head', 'with', 'gloomy', 'mystery,', 'and', 'said', 'he', 'wished', 'he', 'might', 'come', 'to', 'good;\n', 'whereunto', 'Mr.', 'Gamfield', 'replied,', 'that', 'he', 'wished', 'he']",CharlesDickens,0
"['behind.', 'I', 'said', 'I', 'could', 'if', 'he', ""didn't"", 'go', 'no', 'higher', 'than', 'he', 'was', 'now;', 'but', 'if\n', 'he', 'went', 'higher', 'I', 'would', 'lose', 'my', 'head']",MarkTwain,1
"['in', 'the', 'white', 'waistcoat', 'had', 'made', 'a', 'very', 'strong', 'impression,', 'thought', 'that\n', 'now', 'the', 'undertaker', 'had', 'got', 'Oliver', 'upon', 'trial', 'the', 'subject', 'was', 'better\n', 'avoided,']",CharlesDickens,0
"['and', 'stump.', '', 'Up', 'with', 'you', 'on', 'your', 'pins.\n', 'There!', '', 'Now', 'then!', ""'Morrice!'\n"", '\n', 'Assisting', 'Oliver', 'to', 'rise,', 'the', 'young', 'gentleman', 'took', 'him', 'to']",CharlesDickens,0
"['the', 'bread-pan.', '', ""There's"", 'your', 'tea;', 'take', 'it', 'away', 'to', 'that', 'box,', 'and\n', 'drink', 'it', 'there,', 'and', 'make', 'haste,', 'for', ""they'll"", 'want', 'you', 'to', 'mind']",CharlesDickens,0
"['CHAPTER', 'II.', 'THE', 'BALLOON', 'ASCENSION\n', '\n', 'WELL,', 'Tom', 'got', 'up', 'one', 'thing', 'after', 'another,', 'but', 'they', 'all', 'had', 'tender', 'spots\n', 'about', ""'em"", 'somewheres,', 'and', 'he']",MarkTwain,1
"['dated', 'it', 'ï¿½IN', 'THE', 'WELKIN,', 'APPROACHING', 'ENGLAND,ï¿½', 'and\n', 'folded', 'it', 'together', 'and', 'stuck', 'it', 'fast', 'with', 'a', 'red', 'wafer,', 'and', 'directed', 'it,\n', 'and', 'wrote', 'above']",MarkTwain,1
"['with', 'his', 'cane,', 'to', 'wake', 'him', 'up:', 'and', 'another', 'on', 'the', 'back', 'to', 'make', 'him\n', 'lively:', 'and', 'bidding', 'him', 'to', 'follow,', 'conducted', 'him', 'into', 'a']",CharlesDickens,0
"['after', 'he', 'had', 'left', 'his', 'native', 'place,', 'Oliver\n', 'limped', 'slowly', 'into', 'the', 'little', 'town', 'of', 'Barnet.', 'The', 'window-shutters', 'were\n', 'closed;', 'the', 'street', 'was', 'empty;', 'not']",CharlesDickens,0
"['of', 'the', 'crumb,', 'and', 'stuffing', 'it', 'therein.', '', 'Taking', 'the', 'bread', 'under\n', 'his', 'arm,', 'the', 'young', 'gentlman', 'turned', 'into', 'a', 'small', 'public-house,', 'and', 'led\n', 'the']",CharlesDickens,0
"['their', 'names.\n', '\n', 'Having', 'replaced', 'these', 'trinkets,', 'the', 'Jew', 'took', 'out', 'another:', 'so', 'small', 'that\n', 'it', 'lay', 'in', 'the', 'palm', 'of', 'his', 'hand.', 'There', 'seemed']",CharlesDickens,0
"['faces', 'that', 'I', 'never', 'see', 'when', 'I', 'am', 'awake.\n', 'Kiss', ""me,'"", 'said', 'the', 'child,', '', 'climbing', 'up', 'the', 'low', 'gate,', 'and', 'flinging', 'his\n', 'little', 'arms']",CharlesDickens,0
"['said', 'the', 'nurse,', 'picking', 'up', 'the', 'cork', 'of', 'the\n', 'green', 'bottle,', 'which', 'had', 'fallen', 'out', 'on', 'the', 'pillow,', 'as', 'she', 'stooped', 'to\n', 'take', 'up', 'the']",CharlesDickens,0
"['ever', 'have', 'cause', 'to', 'pour', 'out', 'before', 'him!\n', '\n', 'For', 'a', 'long', 'time,', 'Oliver', 'remained', 'motionless', 'in', 'this', 'attitude.', 'The\n', 'candle', 'was', 'burning', 'low', 'in']",CharlesDickens,0
"['to', 'bear', 'any', 'name', 'at', 'all;', 'in', 'which\n', 'case', 'it', 'is', 'somewhat', 'more', 'than', 'probable', 'that', 'these', 'memoirs', 'would', 'never\n', 'have', 'appeared;', 'or,', 'if', 'they']",CharlesDickens,0
"['quite', 'fifteen,', 'and', 'sets', 'everybody\n', 'admiring', 'and', 'gawking', 'over', 'HIS', 'travels,', 'and', 'it', 'just', 'give', 'the', 'poor', 'old\n', 'man', 'the', 'high', 'strikes.', 'It', 'made', 'him']",MarkTwain,1
"['\n', 'ï¿½Huck', 'Finn,', 'do', 'you', 'mean', 'to', 'tell', 'me', 'you', ""don't"", 'know', 'what', 'a', 'crusade', 'is?ï¿½\n', '\n', 'ï¿½No,ï¿½', 'says', 'I,', 'ï¿½I', ""don't."", 'And', 'I', ""don't""]",MarkTwain,1
"['your', 'balloon?', 'Laws,', 'they', ""don't"", 'amount', 'to', 'shucks\n', ""'longside"", 'of', 'a', 'flea.', 'A', 'flea', 'is', 'just', 'a', 'comet', ""b'iled"", 'down', 'small.ï¿½\n', '\n', 'Jim', 'was', 'a']",MarkTwain,1
"['better--\n', '\n', 'ï¿½Better', 'what?ï¿½', 'I', 'says', 'in', 'a', 'whisper,', 'and', 'feeling', 'sick', 'all', 'over,', 'because', 'I\n', 'knowed', 'what', 'he', 'was', 'thinking', 'about.\n', '\n', 'ï¿½Better', 'slip']",MarkTwain,1
"['a', 'hay-rick,', 'determined\n', 'to', 'lie', 'there,', 'till', 'morning.', '', 'He', 'felt', 'frightened', 'at', 'first,', 'for', 'the', 'wind\n', 'moaned', 'dismally', 'over', 'the', 'empty', 'fields:', 'and', 'he']",CharlesDickens,0
"['lost', 'his', 'temper.', 'I', 'notice', 'a', 'person', ""'most"", 'always', 'does', ""that's"", 'got', 'laid\n', 'out', 'in', 'an', 'argument.', 'He', 'told', 'us', 'to', 'shut', 'up,', 'and', 'maybe']",MarkTwain,1
"['out', 'and', 'no', 'way', 'of', 'making\n', 'a', 'name', 'for', 'himself', 'that', 'he', 'could', 'see.', 'Now', 'that', 'is', 'the', 'way', 'boys', 'is', 'always\n', 'thinking,', 'but', 'he']",MarkTwain,1
"['in', 'seven', 'counties--and\n', 'he', 'come', 'a-running', 'again.', 'And', 'this', 'time', 'the', 'thing', 'he', 'wanted', 'was', 'to', 'get\n', 'the', 'dervish', 'to', 'rub', 'some', 'of', 'the', 'salve']",MarkTwain,1
"['opened', 'by', 'a', 'young', 'girl', 'of', 'thirteen', 'or', 'fourteen.', '', 'The', 'undertaker\n', 'at', 'once', 'saw', 'enough', 'of', 'what', 'the', 'room', 'contained,', 'to', 'know', 'it', 'was']",CharlesDickens,0
"['woman', 'in', 'a', 'loud', 'whisper.', '', ""'Will"", 'she', 'be\n', 'buried', 'to-morrow,', 'or', 'next', 'day,', 'or', 'to-night?', '', 'I', 'laid', 'her', 'out;', 'and', 'I', 'must\n', 'walk,']",CharlesDickens,0
"['Tom\n', 'Sawyer', 'the', 'Traveler,', 'and', 'we', 'would', 'be', 'heard', 'of', 'all', 'round', 'the', 'world,', 'if\n', 'we', 'pulled', 'through', 'all', 'right,', 'and', 'so', 'he', ""wouldn't"", 'give']",MarkTwain,1
"['it', 'would', ""'a'"", 'looked', 'smooth,', 'all', 'the', 'same,', 'in', 'the', 'night,', 'that\n', 'way.\n', '\n', 'We', 'was', 'all', 'in', 'a', 'powerful', 'excitement', 'now,', 'and', 'grabbed', 'the']",MarkTwain,1
"['the', 'copper;', 'his', 'pauper', 'assistants\n', 'ranged', 'themselves', 'behind', 'him;', 'the', 'gruel', 'was', 'served', 'out;', 'and', 'a', 'long\n', 'grace', 'was', 'said', 'over', 'the', 'short', 'commons.', '']",CharlesDickens,0
"['the', 'sun', 'shut', 'down,', 'and', 'still\n', 'there', ""warn't"", 'no', 'land', 'anywheres.', 'We', 'wondered', 'what', 'was', 'the', 'matter,', 'but\n', 'reckoned', 'it', 'would', 'come', 'out', 'all', 'right,']",MarkTwain,1
"['generally,', 'but\n', 'more', 'particularly', 'on', 'his', 'eyes;', 'and,', 'running', 'after', 'him,', 'bestowed', 'a', 'blow\n', 'on', 'his', 'head,', 'which', 'would', 'inevitably', 'have', 'beaten', 'in', 'any', 'skull']",CharlesDickens,0
"['treasure.', 'Still,', 'it', 'was', 'plenty', 'interesting', 'enough,', 'just', 'to', 'see', 'the', 'mere\n', 'hill', 'itself', 'where', 'such', 'a', 'wonderful', 'thing', 'happened.', 'Jim', 'said', 'he', ""wou'dn't\n"", ""'a'""]",MarkTwain,1
"['cocked', 'hat,', 'and', 'smiled.', '', 'Yes,', 'he', 'smiled.', '', 'Beadles', 'are', 'but', 'men:', 'and', 'Mr.\n', 'Bumble', 'smiled.\n', '\n', ""'Now"", ""don't"", 'you', 'be', 'offended', 'at', 'what']",CharlesDickens,0
"['up', 'in', 'the', 'air', 'by', 'this', 'time.\n', '\n', 'We', 'judged', 'the', 'woman', 'would', 'go', 'and', 'get', 'the', 'child', 'now;', 'but', 'she', ""didn't."", 'We\n', 'could', 'see']",MarkTwain,1
"['Mann,', 'leaving', 'the', 'room', 'for', 'that\n', 'purpose.', '', 'Oliver,', 'having', 'had', 'by', 'this', 'time', 'as', 'much', 'of', 'the', 'outer', 'coat', 'of\n', 'dirt', 'which', 'encrusted', 'his']",CharlesDickens,0
"['the', 'mere', 'land,', 'and', ""that's"", 'all', 'they', 'DO', 'own;', 'but', 'it\n', 'was', 'our', 'folks,', 'our', 'Jews', 'and', 'Christians,', 'that', 'made', 'it', 'holy,', 'and', 'so', 'they\n']",MarkTwain,1
"['vacant', 'lot,', 'corner', 'of', 'Twelfth', 'street;', 'and\n', 'there', 'was', 'a', 'big', 'crowd', 'around', 'it,', 'making', 'fun', 'of', 'it,', 'and', 'making', 'fun', 'of', 'the\n', 'man,--a', 'lean']",MarkTwain,1
"['fine', 'thing', 'capital', 'punishment', 'is!', 'Dead', 'men', 'never', 'repent;', 'dead\n', 'men', 'never', 'bring', 'awkward', 'stories', 'to', 'light.', 'Ah,', ""it's"", 'a', 'fine', 'thing', 'for', 'the\n', 'trade!']",CharlesDickens,0
"['me', 'a', 'family', 'that', 'must', 'starve', 'and', 'yet', ""hadn't"", 'had', 'a', 'thing', 'to', 'do', 'with', 'it,\n', 'which', 'is', 'the', 'whole', 'truth', 'and', 'I', 'can', 'swear']",MarkTwain,1
"['CHAPTER', 'I.', 'TOM', 'SEEKS', 'NEW', 'ADVENTURES\n', '\n', 'DO', 'you', 'reckon', 'Tom', 'Sawyer', 'was', 'satisfied', 'after', 'all', 'them', 'adventures?', 'I', 'mean\n', 'the', 'adventures', 'we', 'had', 'down']",MarkTwain,1
"['his', 'ears;', 'and\n', 'expressed', 'his', 'opinion', 'that', 'he', 'was', 'a', ""'sneak';"", 'and', 'furthermore', 'announced\n', 'his', 'intention', 'of', 'coming', 'to', 'see', 'him', 'hanged,', 'whenever', 'that', 'desirable\n']",CharlesDickens,0
"['and\n', 'two', 'pairs', 'of', 'stockings,', 'in', 'his', 'bundle.', '', 'He', 'had', 'a', 'penny', 'too--a', 'gift', 'of\n', ""Sowerberry's"", 'after', 'some', 'funeral', 'in', 'which', 'he', 'had', 'acquitted']",CharlesDickens,0
"['dervish', 'started', 'off', 'again', 'with\n', 'his', 'forty.', 'But', 'pretty', 'soon', 'here', 'comes', 'the', 'camel-driver', 'bawling', 'after', 'him\n', 'again,', 'and', 'whines', 'and', 'slobbers', 'around', 'and', 'begs']",MarkTwain,1
"['just\n', 'the', 'way', 'everything', 'looked,', 'same', 'as', 'if', 'it', 'was', 'only', 'last', 'week.', 'I', 'can', 'see\n', 'it', 'all:', 'beautiful', 'rolling', 'country', 'with', 'woods', 'and', 'fields']",MarkTwain,1
"['\n', 'Thus', 'directed,', 'the', 'bearers', 'trotted', 'on', 'under', 'their', 'light', 'burden;', 'and', 'the\n', 'two', 'mourners', 'kept', 'as', 'near', 'them,', 'as', 'they', 'could.', '', 'Mr.', 'Bumble']",CharlesDickens,0
"['is', 'in', 'itself', 'the', 'most', 'fortunate', 'and', 'enviable', 'circumstance\n', 'that', 'can', 'possibly', 'befall', 'a', 'human', 'being,', 'I', 'do', 'mean', 'to', 'say', 'that', 'in', 'this\n', 'particular']",CharlesDickens,0
"['knowed', 'somebody', 'plunged', 'down', 'past', 'me,', 'but', 'I', ""didn't\n"", 'know', 'who', 'it', 'was', 'in', 'the', 'dark.', 'It', 'could', ""'a'"", 'been', 'you,', 'it', 'could', ""'a'"", 'been\n']",MarkTwain,1
"['end', 'of\n', 'Pennsylvania', 'or', 'New', 'York,', 'or', 'somewheres', 'around', 'there.ï¿½\n', '\n', 'ï¿½Tom', 'Sawyer,', 'you', ""don't"", 'mean', 'it!ï¿½\n', '\n', 'ï¿½Yes,', 'I', 'do,', 'and', ""it's"", 'dead', 'sure.']",MarkTwain,1
"['the', 'same', 'time;', ""you'll"", 'see,', 'if', 'you', 'try', 'to', 'put', 'your\n', 'finger', 'on', 'him.', 'Now', ""that's"", 'a', 'common,', 'ordinary,', 'third-class', ""flea's"", 'gait;\n', 'but', 'you', 'take']",MarkTwain,1
"[""'Yer"", ""don't"", 'know', 'who', 'I', 'am,', 'I', 'suppose,', ""Work'us?'"", 'said', 'the', 'charity-boy,', 'in\n', 'continuation:', 'descending', 'from', 'the', 'top', 'of', 'the', 'post,', 'meanwhile,', 'with\n', 'edifying', 'gravity.\n']",CharlesDickens,0
"['old', 'parson', 'where', 'they', 'were.', 'Never', 'poached', 'upon', 'old\n', 'Fagin!', 'And', 'why', 'should', 'they?', 'It', ""wouldn't"", 'have', 'loosened', 'the', 'knot,', 'or', 'kept\n', 'the', 'drop', 'up,']",CharlesDickens,0
"['most\n', 'noble', 'good', 'lazy', 'time,', 'sometimes', 'watching', 'through', 'the', 'glasses,', 'sometimes\n', 'stretched', 'out', 'on', 'the', 'lockers', 'reading,', 'sometimes', 'taking', 'a', 'nap.\n', '\n', 'It', ""didn't"", 'seem']",MarkTwain,1
"['what', 'about', 'the', ""boy?'\n"", '\n', ""'Oh!'"", 'replied', 'the', 'undertaker;', ""'why,"", 'you', 'know,', 'Mr.', 'Bumble,', 'I', 'pay', 'a', 'good\n', 'deal', 'towards', 'the', ""poor's"", ""rates.'\n"", '\n', ""'Hem!'""]",CharlesDickens,0
"['the', 'sun', 'was', 'overhead,', 'then', 'he', 'stood', 'up\n', 'and', 'put', 'a', 'kind', 'of', 'triangle', 'to', 'his', 'eye,', 'and', 'Tom', 'said', 'it', 'was', 'a', 'sextant\n', 'and']",MarkTwain,1
